Flight_ID,Departure_Time,Arrival_Time,Actual_Departure_Time,Actual_Arrival_Time,Departure_Airport,Arrival_Airport,Flight_Distance,Aircraft_Type,Delayed,Wind_Speed,Weather,Loss_Cost
Flight531,2023-10-07 01:16:00,2023-10-07 05:59:00,2023-10-07 01:19:54.000,2023-10-07 06:02:54.000,AIR7,AIR1,957,Boeing 777,True,39,sunny,881.4
Flight532,2023-08-12 16:28:00,2023-08-12 18:02:00,2023-08-12 16:33:33.000,2023-08-12 18:07:33.000,AIR4,AIR8,757,Boeing 737,True,37,stormy,1443.0
Flight533,2023-02-15 21:55:00,2023-02-16 05:49:00,2023-02-15 21:59:57.000,2023-02-16 05:53:57.000,AIR5,AIR9,1236,A321,True,33,stormy,1316.7
Flight534,2023-04-20 14:11:00,2023-04-20 15:36:00,2023-04-20 14:15:26.400,2023-04-20 15:40:26.400,AIR3,AIR8,2245,A319,True,37,rainy,1722.7199999999998
Flight535,2023-01-21 15:46:00,2023-01-21 21:32:00,2023-01-21 15:50:12.000,2023-01-21 21:36:12.000,AIR6,AIR2,694,A321,True,28,stormy,1503.6000000000001
Flight536,2023-09-22 22:32:00,2023-09-23 00:13:00,2023-09-22 22:33:42.000,2023-09-23 00:14:42.000,AIR8,AIR5,2288,A319,True,17,sunny,353.59999999999997
Flight537,2023-09-16 00:09:00,2023-09-16 03:58:00,2023-09-16 00:13:40.800,2023-09-16 04:02:40.800,AIR6,AIR2,694,A320,True,39,rainy,1048.3200000000002
Flight538,2023-01-07 08:19:00,2023-01-07 09:55:00,2023-01-07 08:22:54.000,2023-01-07 09:58:54.000,AIR1,AIR2,2303,Boeing 777,True,39,sunny,1536.6
Flight539,2023-01-21 04:32:00,2023-01-21 09:37:00,2023-01-21 04:36:26.400,2023-01-21 09:41:26.400,AIR2,AIR6,2038,Boeing 737,True,37,rainy,1198.8
Flight540,2023-07-25 17:09:00,2023-07-25 21:29:00,2023-07-25 17:13:06.000,2023-07-25 21:33:06.000,AIR7,AIR0,2147,A380,True,41,sunny,1025.0
Flight541,2023-10-12 03:31:00,2023-10-12 12:52:00,2023-10-12 03:33:51.000,2023-10-12 12:54:51.000,AIR8,AIR6,1428,Boeing 777,True,19,stormy,1014.6
Flight542,2023-04-29 09:31:00,2023-04-29 14:43:00,2023-04-29 09:31:36.000,2023-04-29 14:43:36.000,AIR7,AIR6,353,A321,True,4,stormy,171.6
Flight543,2023-12-18 13:59:00,2023-12-18 22:21:00,2023-12-18 14:00:39.000,2023-12-18 22:22:39.000,AIR0,AIR7,1290,Boeing 777,True,11,stormy,488.4
Flight544,2023-06-13 03:54:00,2023-06-13 09:10:00,2023-06-13 03:57:54.000,2023-06-13 09:13:54.000,AIR1,AIR2,2303,A319,True,39,sunny,1240.2
Flight545,2023-10-12 22:27:00,2023-10-13 01:19:00,2023-10-12 22:28:30.000,2023-10-13 01:20:30.000,AIR2,AIR5,1515,Boeing 737,True,15,sunny,546.0
Flight546,2023-04-12 17:34:00,2023-04-12 21:42:00,2023-04-12 17:35:06.000,2023-04-12 21:43:06.000,AIR5,AIR6,416,A320,True,11,sunny,242.00000000000003
Flight547,2023-01-16 01:56:00,2023-01-16 11:20:00,2023-01-16 01:57:12.000,2023-01-16 11:21:12.000,AIR5,AIR9,1236,A380,True,10,rainy,475.2
Flight548,2023-07-13 02:12:00,2023-07-13 04:48:00,2023-07-13 02:12:27.000,2023-07-13 04:48:27.000,AIR3,AIR8,2245,A319,True,3,stormy,140.4
Flight549,2023-03-14 14:16:00,2023-03-14 22:14:00,2023-03-14 14:17:12.000,2023-03-14 22:15:12.000,AIR3,AIR6,1087,A321,True,12,sunny,271.2
Flight550,2023-05-22 06:15:00,2023-05-22 11:26:00,2023-05-22 06:16:18.000,2023-05-22 11:27:18.000,AIR6,AIR1,1374,A319,True,13,sunny,408.2
Flight551,2023-06-14 11:26:00,2023-06-14 15:26:00,2023-06-14 11:28:02.400,2023-06-14 15:28:02.400,AIR6,AIR5,896,A319,True,17,rainy,505.92
Flight552,2023-02-02 03:18:00,2023-02-02 11:52:00,2023-02-02 03:20:31.200,2023-02-02 11:54:31.200,AIR1,AIR2,2303,A380,True,21,rainy,1008.0
Flight553,2023-05-01 04:07:00,2023-05-01 10:02:00,2023-05-01 04:08:12.000,2023-05-01 10:03:12.000,AIR5,AIR6,416,Boeing 777,True,12,sunny,384.0
Flight554,2023-08-14 05:36:00,2023-08-14 07:51:00,2023-08-14 05:39:09.000,2023-08-14 07:54:09.000,AIR7,AIR5,401,Boeing 737,True,21,stormy,1190.7
Flight555,2023-01-21 07:27:00,2023-01-21 10:55:00,2023-01-21 07:33:36.000,2023-01-21 11:01:36.000,AIR0,AIR9,2051,Boeing 737,True,44,stormy,1597.1999999999998
Flight556,2023-03-19 07:28:00,2023-03-19 16:27:00,2023-03-19 07:35:12.000,2023-03-19 16:34:12.000,AIR8,AIR4,2184,Boeing 737,True,48,stormy,1742.4
Flight557,2023-08-23 13:41:00,2023-08-23 22:58:00,2023-08-23 13:46:45.600,2023-08-23 23:03:45.600,AIR3,AIR1,1775,Boeing 777,True,48,rainy,1324.8000000000002
Flight558,2023-06-14 09:05:00,2023-06-14 17:16:00,2023-06-14 09:06:19.200,2023-06-14 17:17:19.200,AIR0,AIR8,1803,Boeing 737,True,11,rainy,480.48
Flight559,2023-06-10 17:27:00,2023-06-10 20:43:00,2023-06-10 17:27:30.000,2023-06-10 20:43:30.000,AIR8,AIR0,865,Boeing 737,True,5,sunny,154.0
Flight560,2023-02-13 04:56:00,2023-02-13 11:39:00,2023-02-13 04:57:48.000,2023-02-13 11:40:48.000,AIR9,AIR6,937,A320,True,18,sunny,381.6
Flight561,2023-12-07 08:34:00,2023-12-07 18:31:00,2023-12-07 08:39:24.000,2023-12-07 18:36:24.000,AIR6,AIR0,1692,A320,True,36,stormy,1922.4
Flight562,2023-12-05 15:41:00,2023-12-06 00:45:00,2023-12-05 15:42:30.000,2023-12-06 00:46:30.000,AIR4,AIR2,157,A320,True,15,sunny,330.0
Flight563,2023-12-03 23:43:00,2023-12-04 04:32:00,2023-12-03 23:44:54.000,2023-12-04 04:33:54.000,AIR2,AIR0,469,Boeing 777,True,19,sunny,562.4
Flight564,2023-05-19 07:29:00,2023-05-19 12:33:00,2023-05-19 07:30:55.200,2023-05-19 12:34:55.200,AIR5,AIR7,2441,A319,True,16,rainy,672.0
Flight565,2023-12-03 20:20:00,2023-12-04 05:25:00,2023-12-03 20:22:45.600,2023-12-04 05:27:45.600,AIR0,AIR4,2230,A380,True,23,rainy,883.1999999999999
Flight566,2023-12-20 22:09:00,2023-12-21 00:36:00,2023-12-20 22:11:51.000,2023-12-21 00:38:51.000,AIR8,AIR8,2136,A319,True,19,stormy,1088.7
Flight567,2023-01-12 09:29:00,2023-01-12 16:40:00,2023-01-12 09:30:30.000,2023-01-12 16:41:30.000,AIR7,AIR6,353,Boeing 777,True,10,stormy,408.0
Flight568,2023-04-10 12:28:00,2023-04-10 22:21:00,2023-04-10 12:32:42.000,2023-04-10 22:25:42.000,AIR1,AIR9,822,A321,True,47,sunny,1880.0
Flight569,2023-09-19 13:04:00,2023-09-19 18:57:00,2023-09-19 13:05:36.000,2023-09-19 18:58:36.000,AIR4,AIR6,1427,A320,True,16,sunny,601.6
Flight570,2023-06-29 23:07:00,2023-06-30 07:38:00,2023-06-29 23:11:12.000,2023-06-30 07:42:12.000,AIR5,AIR7,2441,A380,True,42,sunny,1680.0
Flight571,2023-06-18 04:07:00,2023-06-18 06:26:00,2023-06-18 04:09:42.000,2023-06-18 06:28:42.000,AIR2,AIR0,469,Boeing 777,True,27,sunny,934.2
Flight572,2023-10-08 15:21:00,2023-10-08 18:31:00,2023-10-08 15:24:36.000,2023-10-08 18:34:36.000,AIR0,AIR0,492,A380,True,36,sunny,928.8000000000001
Flight573,2023-07-14 08:12:00,2023-07-14 11:51:00,2023-07-14 08:16:24.000,2023-07-14 11:55:24.000,AIR7,AIR3,1358,Boeing 777,True,44,sunny,1179.2
Flight574,2023-02-25 11:08:00,2023-02-25 13:42:00,2023-02-25 11:09:40.800,2023-02-25 13:43:40.800,AIR8,AIR9,651,Boeing 737,True,14,rainy,456.96
Flight575,2023-05-30 14:58:00,2023-05-30 21:34:00,2023-05-30 14:59:48.000,2023-05-30 21:35:48.000,AIR3,AIR1,1775,A380,True,18,sunny,439.2
Flight576,2023-02-01 18:17:00,2023-02-02 01:07:00,2023-02-01 18:17:21.600,2023-02-02 01:07:21.600,AIR4,AIR8,757,A320,True,3,rainy,105.12000000000002
Flight577,2023-02-08 21:17:00,2023-02-08 22:50:00,2023-02-08 21:17:54.000,2023-02-08 22:50:54.000,AIR6,AIR8,1750,A340,True,6,stormy,284.40000000000003
Flight578,2023-04-26 03:30:00,2023-04-26 09:37:00,2023-04-26 03:33:00.000,2023-04-26 09:40:00.000,AIR7,AIR8,682,A319,True,20,stormy,966.0
Flight579,2023-07-04 07:37:00,2023-07-04 11:41:00,2023-07-04 07:41:21.000,2023-07-04 11:45:21.000,AIR4,AIR4,817,A380,True,29,stormy,904.8
Flight580,2023-09-17 10:01:00,2023-09-17 11:06:00,2023-09-17 10:02:26.400,2023-09-17 11:07:26.400,AIR9,AIR5,2306,A319,True,12,rainy,463.68000000000006
Flight581,2023-02-15 17:53:00,2023-02-16 01:29:00,2023-02-15 17:56:24.000,2023-02-16 01:32:24.000,AIR8,AIR7,373,A320,True,34,sunny,1258.0
Flight582,2023-10-13 20:25:00,2023-10-14 06:05:00,2023-10-13 20:30:00.000,2023-10-14 06:10:00.000,AIR4,AIR5,1345,A380,True,50,sunny,1020.0
Flight583,2023-08-17 06:51:00,2023-08-17 08:19:00,2023-08-17 06:53:15.000,2023-08-17 08:21:15.000,AIR3,AIR7,2062,Boeing 737,True,15,stormy,621.0
Flight584,2023-03-17 12:47:00,2023-03-17 16:40:00,2023-03-17 12:47:45.000,2023-03-17 16:40:45.000,AIR9,AIR0,1917,A320,True,5,stormy,243.0
Flight585,2023-12-27 11:03:00,2023-12-27 13:44:00,2023-12-27 11:03:18.000,2023-12-27 13:44:18.000,AIR6,AIR1,1374,A380,True,3,sunny,72.0
Flight586,2023-01-29 07:15:00,2023-01-29 15:07:00,2023-01-29 07:17:24.000,2023-01-29 15:09:24.000,AIR7,AIR5,401,Boeing 777,True,24,sunny,537.6
Flight587,2023-04-10 13:33:00,2023-04-10 16:12:00,2023-04-10 13:33:36.000,2023-04-10 16:12:36.000,AIR3,AIR2,1730,A321,True,5,rainy,232.79999999999998
Flight588,2023-06-18 07:21:00,2023-06-18 08:24:00,2023-06-18 07:23:30.000,2023-06-18 08:26:30.000,AIR9,AIR4,1434,A340,True,25,sunny,910.0
Flight589,2023-03-31 02:28:00,2023-03-31 11:47:00,2023-03-31 02:28:00.000,2023-03-31 11:47:00.000,AIR3,AIR3,1891,A319,False,0,sunny,0.0
Flight590,2023-11-07 18:56:00,2023-11-08 00:10:00,2023-11-07 19:00:33.600,2023-11-08 00:14:33.600,AIR8,AIR8,2136,A340,True,38,rainy,1459.2000000000003
Flight591,2023-09-21 15:42:00,2023-09-21 20:49:00,2023-09-21 15:43:06.000,2023-09-21 20:50:06.000,AIR6,AIR1,1374,Boeing 777,True,11,sunny,349.8
Flight592,2023-11-08 10:38:00,2023-11-08 14:35:00,2023-11-08 10:43:06.000,2023-11-08 14:40:06.000,AIR9,AIR6,937,A321,True,34,stormy,1203.6
Flight593,2023-06-24 22:23:00,2023-06-24 23:28:00,2023-06-24 22:24:26.400,2023-06-24 23:29:26.400,AIR8,AIR6,1428,A380,True,12,rainy,377.28000000000003
Flight594,2023-05-08 07:18:00,2023-05-08 13:09:00,2023-05-08 07:22:03.000,2023-05-08 13:13:03.000,AIR7,AIR0,2147,A321,True,27,stormy,1239.3
Flight595,2023-06-12 09:52:00,2023-06-12 16:05:00,2023-06-12 09:58:00.000,2023-06-12 16:11:00.000,AIR7,AIR4,210,A320,True,50,rainy,1860.0
Flight596,2023-11-04 16:26:00,2023-11-04 21:53:00,2023-11-04 16:27:30.000,2023-11-04 21:54:30.000,AIR2,AIR8,182,A380,True,15,sunny,402.0
Flight597,2023-11-02 00:14:00,2023-11-02 03:28:00,2023-11-02 00:18:21.000,2023-11-02 03:32:21.000,AIR7,AIR3,1358,A380,True,29,stormy,1652.9999999999998
Flight598,2023-10-30 20:04:00,2023-10-30 21:18:00,2023-10-30 20:07:43.200,2023-10-30 21:21:43.200,AIR8,AIR3,1389,A320,True,31,rainy,1123.4399999999998
Flight599,2023-09-28 17:53:00,2023-09-29 01:42:00,2023-09-28 17:57:21.000,2023-09-29 01:46:21.000,AIR6,AIR8,1750,A340,True,29,stormy,1122.3
Flight600,2023-03-04 12:12:00,2023-03-04 21:24:00,2023-03-04 12:12:30.000,2023-03-04 21:24:30.000,AIR2,AIR1,2256,A340,True,5,sunny,191.0
Flight601,2023-05-31 13:44:00,2023-05-31 19:06:00,2023-05-31 13:50:27.000,2023-05-31 19:12:27.000,AIR1,AIR0,305,Boeing 737,True,43,stormy,2528.4
Flight602,2023-01-19 08:11:00,2023-01-19 12:55:00,2023-01-19 08:12:30.000,2023-01-19 12:56:30.000,AIR6,AIR2,694,A320,True,10,stormy,477.0
Flight603,2023-05-26 13:09:00,2023-05-26 16:55:00,2023-05-26 13:10:54.000,2023-05-26 16:56:54.000,AIR5,AIR0,2387,A380,True,19,sunny,611.8
Flight604,2023-08-29 18:33:00,2023-08-30 04:23:00,2023-08-29 18:34:40.800,2023-08-30 04:24:40.800,AIR2,AIR6,2038,A321,True,14,rainy,510.71999999999997
Flight605,2023-04-01 04:34:00,2023-04-01 13:57:00,2023-04-01 04:34:18.000,2023-04-01 13:57:18.000,AIR1,AIR9,822,A380,True,2,stormy,67.2
Flight606,2023-12-10 18:41:00,2023-12-10 21:04:00,2023-12-10 18:43:38.400,2023-12-10 21:06:38.400,AIR8,AIR4,2184,A320,True,22,rainy,839.5200000000001
Flight607,2023-11-07 06:54:00,2023-11-07 08:46:00,2023-11-07 06:54:07.200,2023-11-07 08:46:07.200,AIR1,AIR9,822,A340,True,1,rainy,27.12
Flight608,2023-08-05 20:05:00,2023-08-06 04:47:00,2023-08-05 20:08:43.200,2023-08-06 04:50:43.200,AIR6,AIR8,1750,Boeing 777,True,31,rainy,915.1199999999999
Flight609,2023-11-18 10:04:00,2023-11-18 16:27:00,2023-11-18 10:06:38.400,2023-11-18 16:29:38.400,AIR8,AIR1,1414,Boeing 777,True,22,rainy,818.4000000000001
Flight610,2023-08-09 11:53:00,2023-08-09 18:29:00,2023-08-09 11:59:45.000,2023-08-09 18:35:45.000,AIR6,AIR5,896,A380,True,45,stormy,2403.0
Flight611,2023-01-11 14:57:00,2023-01-11 22:30:00,2023-01-11 15:00:28.800,2023-01-11 22:33:28.800,AIR5,AIR7,2441,Boeing 777,True,29,rainy,939.6
Flight612,2023-08-15 04:25:00,2023-08-15 13:35:00,2023-08-15 04:29:30.000,2023-08-15 13:39:30.000,AIR2,AIR6,2038,A319,True,30,stormy,1161.0
Flight613,2023-06-11 14:34:00,2023-06-11 18:04:00,2023-06-11 14:39:33.000,2023-06-11 18:09:33.000,AIR5,AIR7,2441,Boeing 777,True,37,stormy,1764.8999999999999
Flight614,2023-06-16 05:04:00,2023-06-16 10:39:00,2023-06-16 05:08:39.000,2023-06-16 10:43:39.000,AIR4,AIR7,1842,A340,True,31,stormy,1078.8000000000002
Flight615,2023-01-30 22:05:00,2023-01-31 06:09:00,2023-01-30 22:07:45.600,2023-01-31 06:11:45.600,AIR8,AIR2,897,A321,True,23,rainy,822.4799999999999
Flight616,2023-01-07 10:07:00,2023-01-07 13:14:00,2023-01-07 10:07:57.600,2023-01-07 13:14:57.600,AIR6,AIR1,1374,Boeing 737,True,8,rainy,374.40000000000003
Flight617,2023-03-05 21:56:00,2023-03-06 07:18:00,2023-03-05 22:01:16.800,2023-03-06 07:23:16.800,AIR1,AIR0,305,A320,True,44,rainy,1964.16
Flight618,2023-08-21 08:02:00,2023-08-21 13:09:00,2023-08-21 08:06:12.000,2023-08-21 13:13:12.000,AIR6,AIR1,1374,A380,True,42,sunny,1444.8
Flight619,2023-03-30 13:17:00,2023-03-30 20:05:00,2023-03-30 13:17:14.400,2023-03-30 20:05:14.400,AIR8,AIR6,1428,A380,True,2,rainy,60.96000000000001
Flight620,2023-03-19 15:13:00,2023-03-19 19:18:00,2023-03-19 15:17:30.000,2023-03-19 19:22:30.000,AIR3,AIR3,1891,A319,True,30,stormy,1107.0
Flight621,2023-02-01 16:20:00,2023-02-01 18:23:00,2023-02-01 16:23:28.800,2023-02-01 18:26:28.800,AIR4,AIR5,1345,A319,True,29,rainy,1301.52
Flight622,2023-09-28 20:33:00,2023-09-29 04:55:00,2023-09-28 20:33:09.000,2023-09-29 04:55:09.000,AIR3,AIR8,2245,A340,True,1,stormy,41.699999999999996
Flight623,2023-12-02 20:48:00,2023-12-03 05:21:00,2023-12-02 20:48:21.600,2023-12-03 05:21:21.600,AIR6,AIR5,896,Boeing 777,True,3,rainy,81.36000000000001
Flight624,2023-01-08 05:04:00,2023-01-08 12:51:00,2023-01-08 05:07:28.800,2023-01-08 12:54:28.800,AIR1,AIR4,1146,A380,True,29,rainy,1238.8799999999999
Flight625,2023-04-04 07:46:00,2023-04-04 17:26:00,2023-04-04 07:51:38.400,2023-04-04 17:31:38.400,AIR8,AIR3,1389,Boeing 737,True,47,rainy,2244.72
Flight626,2023-07-11 16:18:00,2023-07-11 18:13:00,2023-07-11 16:20:09.600,2023-07-11 18:15:09.600,AIR6,AIR2,694,A319,True,18,rainy,781.9199999999998
Flight627,2023-05-01 11:20:00,2023-05-01 16:48:00,2023-05-01 11:25:52.800,2023-05-01 16:53:52.800,AIR0,AIR2,888,A380,True,49,rainy,1952.1599999999999
Flight628,2023-05-08 06:47:00,2023-05-08 11:20:00,2023-05-08 06:47:12.000,2023-05-08 11:20:12.000,AIR1,AIR8,2067,A319,True,2,sunny,45.2
Flight629,2023-09-29 03:44:00,2023-09-29 04:57:00,2023-09-29 03:45:33.600,2023-09-29 04:58:33.600,AIR3,AIR9,154,A340,True,13,rainy,396.23999999999995
Flight630,2023-06-27 16:33:00,2023-06-27 19:12:00,2023-06-27 16:35:16.800,2023-06-27 19:14:16.800,AIR1,AIR9,822,Boeing 737,True,19,rainy,702.2400000000001
Flight631,2023-02-01 13:32:00,2023-02-01 19:44:00,2023-02-01 13:32:09.000,2023-02-01 19:44:09.000,AIR8,AIR2,897,A340,True,1,stormy,57.3
Flight632,2023-11-10 12:12:00,2023-11-10 18:18:00,2023-11-10 12:13:33.600,2023-11-10 18:19:33.600,AIR0,AIR7,1290,A319,True,13,rainy,599.04
Flight633,2023-08-17 19:06:00,2023-08-18 03:26:00,2023-08-17 19:08:31.200,2023-08-18 03:28:31.200,AIR8,AIR6,1428,A380,True,21,rainy,892.08
Flight634,2023-10-02 01:55:00,2023-10-02 09:11:00,2023-10-02 02:00:51.000,2023-10-02 09:16:51.000,AIR3,AIR5,656,A380,True,39,stormy,1205.1
Flight635,2023-09-16 22:29:00,2023-09-17 04:23:00,2023-09-16 22:35:18.000,2023-09-17 04:29:18.000,AIR5,AIR6,416,A319,True,42,stormy,1285.2
Flight636,2023-12-22 17:36:00,2023-12-22 20:08:00,2023-12-22 17:40:00.000,2023-12-22 20:12:00.000,AIR5,AIR2,413,A320,True,40,sunny,1088.0
Flight637,2023-09-10 13:57:00,2023-09-10 20:01:00,2023-09-10 13:59:00.000,2023-09-10 20:03:00.000,AIR3,AIR2,1730,Boeing 777,True,20,sunny,764.0
Flight638,2023-09-28 15:31:00,2023-09-28 17:40:00,2023-09-28 15:35:21.000,2023-09-28 17:44:21.000,AIR3,AIR3,1891,Boeing 777,True,29,stormy,1583.3999999999999
Flight639,2023-12-27 10:46:00,2023-12-27 18:43:00,2023-12-27 10:53:30.000,2023-12-27 18:50:30.000,AIR1,AIR1,388,A321,True,50,stormy,2670.0
Flight640,2023-06-09 21:09:00,2023-06-10 00:02:00,2023-06-09 21:13:26.400,2023-06-10 00:06:26.400,AIR7,AIR2,847,A380,True,37,rainy,1562.8799999999999
Flight641,2023-12-19 10:36:00,2023-12-19 18:14:00,2023-12-19 10:42:54.000,2023-12-19 18:20:54.000,AIR2,AIR4,687,A380,True,46,stormy,1614.6000000000001
Flight642,2023-08-19 04:13:00,2023-08-19 08:18:00,2023-08-19 04:17:12.000,2023-08-19 08:22:12.000,AIR2,AIR8,182,A380,True,35,rainy,1192.8
Flight643,2023-03-21 21:13:00,2023-03-22 00:13:00,2023-03-21 21:15:24.000,2023-03-22 00:15:24.000,AIR1,AIR1,388,A319,True,24,sunny,724.8
Flight644,2023-08-28 20:44:00,2023-08-29 00:50:00,2023-08-28 20:50:09.000,2023-08-29 00:56:09.000,AIR6,AIR7,1837,Boeing 777,True,41,stormy,2152.5
Flight645,2023-01-10 16:47:00,2023-01-10 20:49:00,2023-01-10 16:48:57.000,2023-01-10 20:50:57.000,AIR7,AIR8,682,A340,True,13,stormy,487.5
Flight646,2023-10-30 08:20:00,2023-10-30 11:39:00,2023-10-30 08:21:03.000,2023-10-30 11:40:03.000,AIR8,AIR7,373,A340,True,7,stormy,390.6
Flight647,2023-08-16 18:52:00,2023-08-16 21:27:00,2023-08-16 18:55:43.200,2023-08-16 21:30:43.200,AIR7,AIR5,401,A380,True,31,rainy,1063.9199999999998
Flight648,2023-05-12 23:37:00,2023-05-13 07:35:00,2023-05-12 23:41:21.000,2023-05-13 07:39:21.000,AIR9,AIR6,937,A340,True,29,stormy,1478.9999999999998
Flight649,2023-05-07 11:25:00,2023-05-07 15:39:00,2023-05-07 11:25:06.000,2023-05-07 15:39:06.000,AIR3,AIR6,1087,Boeing 737,True,1,sunny,21.6
Flight650,2023-01-29 02:25:00,2023-01-29 12:23:00,2023-01-29 02:26:55.200,2023-01-29 12:24:55.200,AIR0,AIR7,1290,A321,True,16,rainy,506.88000000000005
Flight651,2023-12-18 05:38:00,2023-12-18 07:18:00,2023-12-18 05:38:57.600,2023-12-18 07:18:57.600,AIR1,AIR7,2216,A319,True,8,rainy,193.92000000000002
Flight652,2023-10-27 01:33:00,2023-10-27 05:05:00,2023-10-27 01:33:24.000,2023-10-27 05:05:24.000,AIR0,AIR6,1399,Boeing 777,True,4,sunny,118.4
Flight653,2023-10-11 23:14:00,2023-10-12 03:21:00,2023-10-11 23:16:30.000,2023-10-12 03:23:30.000,AIR2,AIR0,469,A319,True,25,sunny,570.0
Flight654,2023-06-17 05:15:00,2023-06-17 08:25:00,2023-06-17 05:17:09.600,2023-06-17 08:27:09.600,AIR6,AIR8,1750,A321,True,18,rainy,492.4799999999999
Flight655,2023-09-26 21:34:00,2023-09-27 04:25:00,2023-09-26 21:38:54.000,2023-09-27 04:29:54.000,AIR5,AIR8,1903,A340,True,49,sunny,1577.8000000000002
Flight656,2023-07-13 17:00:00,2023-07-13 21:48:00,2023-07-13 17:05:42.000,2023-07-13 21:53:42.000,AIR1,AIR1,388,A319,True,38,stormy,1288.2
Flight657,2023-10-19 19:10:00,2023-10-19 21:05:00,2023-10-19 19:10:18.000,2023-10-19 21:05:18.000,AIR7,AIR3,1358,A321,True,2,stormy,85.2
Flight658,2023-07-14 21:04:00,2023-07-14 23:14:00,2023-07-14 21:07:06.000,2023-07-14 23:17:06.000,AIR6,AIR0,1692,Boeing 737,True,31,sunny,787.4
Flight659,2023-04-16 08:13:00,2023-04-16 14:45:00,2023-04-16 08:15:12.000,2023-04-16 14:47:12.000,AIR6,AIR6,1041,A320,True,22,sunny,673.2
Flight660,2023-03-21 13:32:00,2023-03-21 17:08:00,2023-03-21 13:36:42.000,2023-03-21 17:12:42.000,AIR9,AIR1,446,Boeing 777,True,47,sunny,968.2
Flight661,2023-10-06 03:13:00,2023-10-06 10:05:00,2023-10-06 03:17:00.000,2023-10-06 10:09:00.000,AIR1,AIR1,388,A319,True,40,sunny,1320.0
Flight662,2023-09-22 05:08:00,2023-09-22 09:41:00,2023-09-22 05:09:54.000,2023-09-22 09:42:54.000,AIR1,AIR6,270,A320,True,19,sunny,733.4
Flight663,2023-03-18 23:44:00,2023-03-19 04:31:00,2023-03-18 23:44:07.200,2023-03-19 04:31:07.200,AIR8,AIR5,2288,A321,True,1,rainy,27.360000000000003
Flight664,2023-10-15 18:32:00,2023-10-16 04:32:00,2023-10-15 18:32:30.000,2023-10-16 04:32:30.000,AIR3,AIR3,1891,Boeing 737,True,5,sunny,163.0
Flight665,2023-09-05 22:52:00,2023-09-06 06:15:00,2023-09-05 22:58:09.000,2023-09-06 06:21:09.000,AIR9,AIR2,1663,A319,True,41,stormy,2238.6
Flight666,2023-03-29 07:27:00,2023-03-29 17:08:00,2023-03-29 07:28:48.000,2023-03-29 17:09:48.000,AIR6,AIR9,1787,A319,True,18,sunny,432.0
Flight667,2023-04-25 19:13:00,2023-04-26 03:32:00,2023-04-25 19:13:28.800,2023-04-26 03:32:28.800,AIR7,AIR2,847,A319,True,4,rainy,156.48000000000002
Flight668,2023-07-06 21:21:00,2023-07-07 01:47:00,2023-07-06 21:25:33.600,2023-07-07 01:51:33.600,AIR1,AIR8,2067,A340,True,38,rainy,1678.0800000000002
Flight669,2023-09-19 02:20:00,2023-09-19 07:24:00,2023-09-19 02:22:51.000,2023-09-19 07:26:51.000,AIR3,AIR2,1730,A321,True,19,stormy,706.8000000000001
Flight670,2023-05-24 16:54:00,2023-05-24 18:53:00,2023-05-24 16:54:36.000,2023-05-24 18:53:36.000,AIR3,AIR3,1891,Boeing 737,True,4,stormy,230.39999999999998
Flight671,2023-03-13 02:44:00,2023-03-13 05:57:00,2023-03-13 02:49:24.000,2023-03-13 06:02:24.000,AIR8,AIR2,897,A340,True,45,rainy,1134.0
Flight672,2023-07-13 18:57:00,2023-07-14 03:34:00,2023-07-13 18:59:16.800,2023-07-14 03:36:16.800,AIR7,AIR6,353,A321,True,19,rainy,793.44
Flight673,2023-04-13 03:57:00,2023-04-13 13:30:00,2023-04-13 03:57:00.000,2023-04-13 13:30:00.000,AIR7,AIR4,210,Boeing 737,False,0,rainy,0.0
Flight674,2023-07-31 16:02:00,2023-07-31 22:08:00,2023-07-31 16:08:09.000,2023-07-31 22:14:09.000,AIR8,AIR8,2136,A321,True,41,stormy,1980.3000000000002
Flight675,2023-08-01 06:43:00,2023-08-01 12:35:00,2023-08-01 06:45:06.000,2023-08-01 12:37:06.000,AIR4,AIR0,774,A340,True,14,stormy,714.0
Flight676,2023-11-06 16:43:00,2023-11-06 18:43:00,2023-11-06 16:47:06.000,2023-11-06 18:47:06.000,AIR8,AIR9,651,A321,True,41,sunny,1484.1999999999998
Flight677,2023-06-15 11:12:00,2023-06-15 18:58:00,2023-06-15 11:16:06.000,2023-06-15 19:02:06.000,AIR9,AIR7,1247,A319,True,41,sunny,1180.8
Flight678,2023-07-30 22:39:00,2023-07-31 05:12:00,2023-07-30 22:43:06.000,2023-07-31 05:16:06.000,AIR4,AIR4,817,A340,True,41,sunny,1377.6
Flight679,2023-03-25 21:43:00,2023-03-26 07:29:00,2023-03-25 21:47:12.000,2023-03-26 07:33:12.000,AIR5,AIR7,2441,A319,True,42,sunny,890.4000000000001
Flight680,2023-03-02 06:39:00,2023-03-02 10:20:00,2023-03-02 06:40:06.000,2023-03-02 10:21:06.000,AIR9,AIR6,937,A340,True,11,sunny,349.8
Flight681,2023-10-21 05:41:00,2023-10-21 12:35:00,2023-10-21 05:43:24.000,2023-10-21 12:37:24.000,AIR4,AIR6,1427,A321,True,24,sunny,691.1999999999999
