scheduled_departure_time,scheduled_arrival_time,departure_airport,arrival_airport,weather,airline,temperature,visibility,wind_speed,wind_direction,aircraft_model,on_time
2022-03-12 14:00:00,2022-03-12 16:00:00,ORD,CDG,rainy,DL,24,982,14.578730539035758,tailwind,A319,False
2022-03-12 15:00:00,2022-03-12 18:00:00,LAX,HND,sunny,AA,22,1378,15.95266048419955,headwind,A350,True
2022-03-12 16:00:00,2022-03-12 17:00:00,JFK,PEK,rainy,DL,6,593,11.705451941402892,headwind,A320,False
2022-03-12 17:00:00,2022-03-12 21:00:00,LAX,LHR,rainy,UA,3,1072,-0.09789914587796611,tailwind,B757,False
2022-03-12 18:00:00,2022-03-12 22:00:00,DFW,LHR,sunny,UA,-10,1482,20.021265506191504,tailwind,A330,False
2022-03-12 19:00:00,2022-03-12 20:00:00,LAX,PEK,sunny,AA,27,380,20.895770356669622,headwind,A320,False
2022-03-12 20:00:00,2022-03-13 00:00:00,ORD,LHR,sunny,UA,11,1925,8.598978716414717,tailwind,A380,True
2022-03-12 21:00:00,2022-03-13 00:00:00,LAX,LHR,cloudy,AA,2,1420,19.245671084359497,crosswind,B777,True
2022-03-12 22:00:00,2022-03-13 00:00:00,LAX,CDG,rainy,UA,22,464,37.383431082392036,headwind,B777,False
2022-03-12 23:00:00,2022-03-13 03:00:00,ORD,HND,cloudy,DL,0,1573,9.27566730059959,tailwind,A320,True
2022-03-13 00:00:00,2022-03-13 02:00:00,JFK,LHR,sunny,AA,-1,568,19.480175561287012,tailwind,A350,False
2022-03-13 01:00:00,2022-03-13 05:00:00,LAX,PEK,rainy,AA,16,607,40.486629310185215,crosswind,A320,False
2022-03-13 02:00:00,2022-03-13 06:00:00,ORD,HND,sunny,AA,20,510,29.78148433381972,crosswind,B747,False
2022-03-13 03:00:00,2022-03-13 08:00:00,DFW,HND,rainy,DL,24,1843,21.375419563622895,crosswind,B757,False
2022-03-13 04:00:00,2022-03-13 08:00:00,ORD,HND,rainy,UA,11,1777,10.482151501319388,tailwind,B787,False
2022-03-13 05:00:00,2022-03-13 10:00:00,DFW,LHR,sunny,AA,17,446,18.58586062114561,tailwind,A320,False
2022-03-13 06:00:00,2022-03-13 07:00:00,ORD,CDG,rainy,UA,25,736,7.400298463370313,headwind,A380,False
2022-03-13 07:00:00,2022-03-13 11:00:00,JFK,HND,rainy,DL,25,657,20.452234863437962,headwind,A320,False
2022-03-13 08:00:00,2022-03-13 12:00:00,DFW,CDG,cloudy,AA,24,418,15.635768608844394,tailwind,B767,False
2022-03-13 09:00:00,2022-03-13 13:00:00,JFK,HND,rainy,AA,20,485,20.118945803641438,headwind,B767,False
2022-03-13 10:00:00,2022-03-13 15:00:00,ORD,HND,rainy,DL,18,1503,25.237303449803598,crosswind,B787,False
2022-03-13 11:00:00,2022-03-13 15:00:00,LAX,CDG,cloudy,UA,27,748,27.53575716562854,crosswind,B767,False
2022-03-13 12:00:00,2022-03-13 15:00:00,ORD,HND,cloudy,DL,9,1399,18.391382219066436,crosswind,A319,True
2022-03-13 13:00:00,2022-03-13 14:00:00,JFK,PEK,cloudy,WN,-5,1156,24.97759785564889,headwind,B767,False
2022-03-13 14:00:00,2022-03-13 16:00:00,JFK,PEK,sunny,AA,14,1135,37.18146808149805,crosswind,B787,False
2022-03-13 15:00:00,2022-03-13 17:00:00,JFK,PEK,sunny,WN,28,952,30.992819615148164,crosswind,A321,False
2022-03-13 16:00:00,2022-03-13 21:00:00,ORD,LHR,cloudy,WN,-2,1104,16.10426346811355,crosswind,B767,True
2022-03-13 17:00:00,2022-03-13 18:00:00,ORD,CDG,sunny,UA,6,1685,33.34598795478655,crosswind,A319,False
2022-03-13 18:00:00,2022-03-13 19:00:00,LAX,HND,sunny,UA,1,1168,23.351337400293737,crosswind,B787,False
2022-03-13 19:00:00,2022-03-13 21:00:00,LAX,LHR,rainy,UA,-6,1008,-0.7193607031804641,tailwind,B787,False
2022-03-13 20:00:00,2022-03-14 01:00:00,LAX,PEK,rainy,UA,24,600,24.088905784001682,crosswind,B787,False
2022-03-13 21:00:00,2022-03-14 00:00:00,JFK,CDG,sunny,DL,24,813,14.15197246579642,tailwind,B737,True
2022-03-13 22:00:00,2022-03-13 23:00:00,LAX,CDG,cloudy,WN,9,817,12.737017723079626,tailwind,B757,True
2022-03-13 23:00:00,2022-03-14 01:00:00,ORD,CDG,rainy,DL,19,766,2.4287794247238566,tailwind,B787,False
2022-03-14 00:00:00,2022-03-14 03:00:00,JFK,HND,cloudy,UA,-1,1997,11.241012770074327,headwind,A321,True
2022-03-14 01:00:00,2022-03-14 04:00:00,LAX,LHR,sunny,DL,5,488,-2.8472281621901003,tailwind,B737,False
2022-03-14 02:00:00,2022-03-14 05:00:00,ORD,PEK,rainy,AA,14,1320,6.151039684597361,tailwind,B747,False
2022-03-14 03:00:00,2022-03-14 07:00:00,DFW,PEK,cloudy,DL,0,650,1.459679360054829,tailwind,A321,True
2022-03-14 04:00:00,2022-03-14 07:00:00,JFK,PEK,sunny,DL,-2,1010,43.91296164055541,crosswind,B747,False
2022-03-14 05:00:00,2022-03-14 08:00:00,JFK,LHR,cloudy,AA,20,735,15.730886391358993,crosswind,A320,True
2022-03-14 06:00:00,2022-03-14 08:00:00,JFK,CDG,cloudy,UA,-3,929,31.733024991614005,crosswind,A350,False
2022-03-14 07:00:00,2022-03-14 12:00:00,JFK,LHR,rainy,DL,5,1660,33.72973313633739,crosswind,A380,False
2022-03-14 08:00:00,2022-03-14 12:00:00,JFK,HND,sunny,WN,24,1453,-3.3079430907728424,tailwind,A350,True
2022-03-14 09:00:00,2022-03-14 11:00:00,ORD,HND,sunny,WN,0,332,27.117095500195312,headwind,B787,False
2022-03-14 10:00:00,2022-03-14 12:00:00,LAX,HND,rainy,WN,24,1128,24.311900187477065,crosswind,A319,False
2022-03-14 11:00:00,2022-03-14 14:00:00,LAX,HND,rainy,WN,6,1135,15.97719671741661,crosswind,A320,False
2022-03-14 12:00:00,2022-03-14 16:00:00,DFW,PEK,cloudy,UA,2,468,31.948994227395207,headwind,A320,False
2022-03-14 13:00:00,2022-03-14 18:00:00,LAX,LHR,sunny,DL,8,350,30.75125270069306,headwind,A330,False
2022-03-14 14:00:00,2022-03-14 19:00:00,LAX,PEK,cloudy,WN,21,349,-1.1020265886741432,tailwind,A380,False
2022-03-14 15:00:00,2022-03-14 17:00:00,ORD,PEK,rainy,WN,22,995,25.688877613196674,headwind,A321,False
2022-03-14 16:00:00,2022-03-14 20:00:00,ORD,LHR,rainy,DL,8,697,16.894797023082635,crosswind,B767,False
2022-03-14 17:00:00,2022-03-14 19:00:00,ORD,PEK,rainy,UA,24,245,21.273574435051025,headwind,B767,False
2022-03-14 18:00:00,2022-03-14 20:00:00,ORD,PEK,cloudy,UA,11,690,20.17516989652499,tailwind,A350,False
2022-03-14 19:00:00,2022-03-15 00:00:00,DFW,LHR,cloudy,AA,15,1856,30.460471275670674,crosswind,B777,False
2022-03-14 20:00:00,2022-03-15 01:00:00,ORD,PEK,sunny,UA,25,468,23.419682221674506,tailwind,B777,False
2022-03-14 21:00:00,2022-03-14 23:00:00,ORD,CDG,cloudy,AA,-1,1419,9.723217020907184,tailwind,A320,True
2022-03-14 22:00:00,2022-03-15 03:00:00,DFW,PEK,rainy,UA,0,915,29.9823134320393,headwind,B777,False
2022-03-14 23:00:00,2022-03-15 04:00:00,LAX,PEK,rainy,DL,11,1009,17.243157250238816,crosswind,B737,False
2022-03-15 00:00:00,2022-03-15 03:00:00,ORD,CDG,sunny,WN,17,1087,19.064809088470565,headwind,B737,True
2022-03-15 01:00:00,2022-03-15 04:00:00,LAX,LHR,cloudy,UA,29,1357,25.008364315926308,crosswind,B757,False
2022-03-15 02:00:00,2022-03-15 03:00:00,ORD,LHR,rainy,DL,9,295,16.62393027921094,headwind,B777,False
2022-03-15 03:00:00,2022-03-15 04:00:00,ORD,CDG,sunny,DL,18,541,27.093845634122218,headwind,A380,False
2022-03-15 04:00:00,2022-03-15 06:00:00,ORD,CDG,sunny,UA,-5,1431,16.100214593680217,crosswind,A319,True
2022-03-15 05:00:00,2022-03-15 07:00:00,DFW,CDG,sunny,DL,10,1055,35.170276753430755,headwind,A350,False
2022-03-15 06:00:00,2022-03-15 08:00:00,LAX,CDG,sunny,AA,26,1662,15.084435567008253,crosswind,B737,True
2022-03-15 07:00:00,2022-03-15 09:00:00,DFW,HND,cloudy,UA,3,1756,25.06096787638694,crosswind,B757,False
2022-03-15 08:00:00,2022-03-15 13:00:00,LAX,CDG,sunny,AA,20,1589,12.684309741421437,headwind,A330,True
2022-03-15 09:00:00,2022-03-15 10:00:00,LAX,HND,sunny,AA,7,1119,31.327006177750476,headwind,B737,False
2022-03-15 10:00:00,2022-03-15 12:00:00,ORD,HND,rainy,UA,20,1911,5.904634779298513,tailwind,A330,False
2022-03-15 11:00:00,2022-03-15 14:00:00,LAX,PEK,rainy,UA,-8,1985,41.432515820083225,crosswind,B747,False
2022-03-15 12:00:00,2022-03-15 17:00:00,DFW,HND,rainy,WN,-2,572,29.514692748363426,headwind,B787,False
2022-03-15 13:00:00,2022-03-15 14:00:00,DFW,CDG,rainy,WN,-4,1122,12.329603146489974,tailwind,A319,False
2022-03-15 14:00:00,2022-03-15 19:00:00,LAX,HND,cloudy,WN,-7,364,31.381293494466664,headwind,A330,False
2022-03-15 15:00:00,2022-03-15 19:00:00,JFK,HND,sunny,DL,5,787,33.951220737577124,crosswind,A320,False
2022-03-15 16:00:00,2022-03-15 18:00:00,DFW,CDG,rainy,DL,-1,529,1.6488850251680551,tailwind,B737,False
2022-03-15 17:00:00,2022-03-15 20:00:00,JFK,LHR,rainy,DL,6,588,15.042136935827916,tailwind,A321,False
2022-03-15 18:00:00,2022-03-15 19:00:00,LAX,HND,rainy,AA,13,1544,30.478932958621712,headwind,B787,False
2022-03-15 19:00:00,2022-03-16 00:00:00,JFK,CDG,rainy,WN,-8,622,29.67705382618331,crosswind,B787,False
2022-03-15 20:00:00,2022-03-15 21:00:00,JFK,PEK,sunny,WN,-5,972,20.18068424038817,headwind,A319,False
2022-03-15 21:00:00,2022-03-16 01:00:00,ORD,PEK,sunny,WN,5,1750,12.884992990679537,crosswind,B737,True
2022-03-15 22:00:00,2022-03-16 01:00:00,JFK,LHR,cloudy,DL,19,1985,25.430970253406155,headwind,A321,False
2022-03-15 23:00:00,2022-03-16 04:00:00,ORD,HND,cloudy,DL,-5,1553,6.747329063946848,tailwind,B737,True
2022-03-16 00:00:00,2022-03-16 04:00:00,DFW,CDG,cloudy,UA,27,1518,10.988029508097434,tailwind,B767,True
2022-03-16 01:00:00,2022-03-16 04:00:00,DFW,LHR,sunny,AA,18,1178,29.35023321896664,crosswind,B757,False
2022-03-16 02:00:00,2022-03-16 04:00:00,JFK,HND,cloudy,WN,21,1282,26.29924727942101,crosswind,A321,False
2022-03-16 03:00:00,2022-03-16 04:00:00,JFK,PEK,rainy,WN,0,1437,3.6598770680714505,tailwind,A319,False
2022-03-16 04:00:00,2022-03-16 08:00:00,LAX,LHR,rainy,DL,-1,1323,16.462262364467595,headwind,A380,False
2022-03-16 05:00:00,2022-03-16 06:00:00,ORD,PEK,cloudy,AA,9,591,13.66910997500981,crosswind,A330,False
2022-03-16 06:00:00,2022-03-16 07:00:00,ORD,LHR,cloudy,DL,8,372,3.781102427099844,tailwind,A380,False
2022-03-16 07:00:00,2022-03-16 11:00:00,DFW,LHR,cloudy,UA,2,1788,24.917663135864863,headwind,B747,False
2022-03-16 08:00:00,2022-03-16 12:00:00,JFK,PEK,sunny,AA,-1,724,26.69110773636188,crosswind,B767,False
2022-03-16 09:00:00,2022-03-16 14:00:00,DFW,CDG,cloudy,UA,29,550,20.60013753002508,tailwind,A330,False
2022-03-16 10:00:00,2022-03-16 13:00:00,DFW,PEK,rainy,UA,25,1008,11.235245560212887,headwind,A319,False
2022-03-16 11:00:00,2022-03-16 13:00:00,JFK,PEK,rainy,DL,-8,297,14.721246758377795,tailwind,B767,False
2022-03-16 12:00:00,2022-03-16 15:00:00,LAX,HND,rainy,AA,3,1268,15.00973801776777,tailwind,B787,False
2022-03-16 13:00:00,2022-03-16 15:00:00,ORD,LHR,sunny,UA,21,457,21.115744936193302,headwind,B737,False
2022-03-16 14:00:00,2022-03-16 16:00:00,DFW,HND,sunny,AA,9,936,18.947670279848733,crosswind,B787,True
2022-03-16 15:00:00,2022-03-16 20:00:00,ORD,LHR,sunny,UA,10,369,20.975455022243807,tailwind,B757,False
2022-03-16 16:00:00,2022-03-16 19:00:00,ORD,LHR,sunny,AA,24,1804,2.038323757103413,tailwind,B757,True
2022-03-16 17:00:00,2022-03-16 21:00:00,LAX,LHR,rainy,DL,4,770,27.076561526557633,crosswind,A330,False
2022-03-16 18:00:00,2022-03-16 19:00:00,DFW,PEK,cloudy,WN,26,838,17.650377402863313,headwind,B777,True
2022-03-16 19:00:00,2022-03-17 00:00:00,LAX,CDG,sunny,DL,24,818,32.60566063070361,headwind,A330,False
2022-03-16 20:00:00,2022-03-17 01:00:00,JFK,CDG,sunny,WN,9,1892,24.396750198458292,crosswind,B757,False
2022-03-16 21:00:00,2022-03-17 02:00:00,JFK,HND,sunny,UA,27,774,-0.1517743499543872,tailwind,B757,True
2022-03-16 22:00:00,2022-03-17 02:00:00,DFW,HND,rainy,WN,17,920,9.464336144745786,tailwind,B737,False
2022-03-16 23:00:00,2022-03-17 00:00:00,DFW,CDG,rainy,UA,23,1683,9.377012738330647,tailwind,B777,False
2022-03-17 00:00:00,2022-03-17 02:00:00,LAX,CDG,sunny,UA,-4,1326,32.37322461470025,headwind,A350,False
2022-03-17 01:00:00,2022-03-17 05:00:00,ORD,HND,sunny,WN,16,594,5.376599604620245,tailwind,B737,False
2022-03-17 02:00:00,2022-03-17 05:00:00,DFW,PEK,cloudy,DL,-8,1097,15.586209117343488,headwind,B757,True
2022-03-17 03:00:00,2022-03-17 06:00:00,LAX,HND,sunny,DL,-10,1329,7.861269689676164,headwind,A320,True
2022-03-17 04:00:00,2022-03-17 08:00:00,JFK,CDG,rainy,UA,11,960,29.081563530572716,headwind,A350,False
2022-03-17 05:00:00,2022-03-17 10:00:00,DFW,LHR,cloudy,AA,24,1148,20.79377218145728,headwind,A321,False
2022-03-17 06:00:00,2022-03-17 10:00:00,DFW,PEK,rainy,AA,12,274,26.05060752460499,headwind,B787,False
2022-03-17 07:00:00,2022-03-17 08:00:00,ORD,HND,rainy,UA,14,494,23.801240477823825,headwind,B787,False
2022-03-17 08:00:00,2022-03-17 10:00:00,LAX,LHR,sunny,AA,9,1274,12.752859163584873,headwind,B737,True
2022-03-17 09:00:00,2022-03-17 11:00:00,JFK,LHR,rainy,WN,-9,1187,6.1503371187711835,tailwind,B737,False
2022-03-17 10:00:00,2022-03-17 12:00:00,ORD,HND,sunny,AA,-6,1286,32.12087103427295,crosswind,A350,False
2022-03-17 11:00:00,2022-03-17 13:00:00,JFK,LHR,cloudy,AA,10,1355,17.02912195449762,crosswind,B787,True
2022-03-17 12:00:00,2022-03-17 17:00:00,JFK,LHR,rainy,UA,17,1294,6.731659082537304,tailwind,A330,False
2022-03-17 13:00:00,2022-03-17 16:00:00,DFW,CDG,sunny,UA,12,398,18.02540321382954,tailwind,B757,False
2022-03-17 14:00:00,2022-03-17 17:00:00,LAX,LHR,sunny,DL,-1,1994,42.34128765645205,crosswind,B757,False
2022-03-17 15:00:00,2022-03-17 19:00:00,DFW,PEK,sunny,DL,28,641,27.0156332748382,headwind,B777,False
2022-03-17 16:00:00,2022-03-17 18:00:00,ORD,HND,rainy,DL,1,931,15.714336693937938,headwind,B767,False
2022-03-17 17:00:00,2022-03-17 20:00:00,ORD,PEK,rainy,WN,23,1688,27.835656672498963,crosswind,A330,False
2022-03-17 18:00:00,2022-03-17 19:00:00,LAX,HND,cloudy,AA,6,820,5.234299519381472,tailwind,B747,True
2022-03-17 19:00:00,2022-03-17 23:00:00,DFW,LHR,rainy,WN,15,841,15.197276282122871,headwind,B747,False
2022-03-17 20:00:00,2022-03-18 01:00:00,LAX,HND,sunny,DL,24,1702,37.94810174666184,crosswind,A350,False
2022-03-17 21:00:00,2022-03-18 00:00:00,LAX,HND,rainy,DL,18,451,18.48795775317006,crosswind,A320,False
2022-03-17 22:00:00,2022-03-18 00:00:00,JFK,PEK,cloudy,WN,21,1993,21.931894757060363,headwind,B777,False
2022-03-17 23:00:00,2022-03-18 04:00:00,JFK,CDG,rainy,WN,5,1138,26.386597031109304,crosswind,B757,False
2022-03-18 00:00:00,2022-03-18 01:00:00,DFW,PEK,sunny,DL,-10,631,31.806461134847698,crosswind,B787,False
2022-03-18 01:00:00,2022-03-18 02:00:00,DFW,LHR,rainy,DL,-2,687,31.445529247188798,crosswind,A320,False
2022-03-18 02:00:00,2022-03-18 03:00:00,DFW,HND,cloudy,AA,24,1890,-0.010897773723375082,tailwind,B757,True
2022-03-18 03:00:00,2022-03-18 08:00:00,JFK,CDG,rainy,AA,19,847,20.99620492183429,headwind,A330,False
2022-03-18 04:00:00,2022-03-18 07:00:00,LAX,HND,rainy,DL,23,689,14.38367066380611,headwind,B757,False
2022-03-18 05:00:00,2022-03-18 08:00:00,DFW,HND,cloudy,WN,21,515,6.694798842636981,tailwind,B757,False
2022-03-18 06:00:00,2022-03-18 08:00:00,JFK,HND,cloudy,WN,9,1918,-1.3579305838050653,tailwind,B737,True
2022-03-18 07:00:00,2022-03-18 12:00:00,ORD,LHR,cloudy,WN,-4,1939,34.54404756016104,crosswind,B767,False
2022-03-18 08:00:00,2022-03-18 11:00:00,DFW,CDG,sunny,WN,22,1165,3.5871991888883468,tailwind,A320,True
2022-03-18 09:00:00,2022-03-18 13:00:00,DFW,CDG,sunny,UA,-8,789,18.526150194112986,crosswind,A320,True
2022-03-18 10:00:00,2022-03-18 12:00:00,DFW,CDG,cloudy,UA,3,1198,34.655455701034384,crosswind,A380,False
2022-03-18 11:00:00,2022-03-18 14:00:00,DFW,LHR,cloudy,AA,2,1463,11.728853563490226,tailwind,B737,True
2022-03-18 12:00:00,2022-03-18 16:00:00,ORD,HND,cloudy,AA,19,1507,30.24665344252127,headwind,A319,False
2022-03-18 13:00:00,2022-03-18 15:00:00,DFW,CDG,rainy,UA,18,671,12.162563061273293,tailwind,B747,False
2022-03-18 14:00:00,2022-03-18 15:00:00,DFW,LHR,sunny,WN,16,810,33.04326835667463,headwind,A319,False
2022-03-18 15:00:00,2022-03-18 16:00:00,JFK,PEK,cloudy,AA,1,1296,22.9871815295898,crosswind,B737,False
2022-03-18 16:00:00,2022-03-18 20:00:00,DFW,HND,rainy,WN,5,855,33.234362998429155,crosswind,B767,False
2022-03-18 17:00:00,2022-03-18 18:00:00,DFW,PEK,cloudy,DL,17,272,7.191093019186276,tailwind,B737,False
2022-03-18 18:00:00,2022-03-18 22:00:00,DFW,PEK,rainy,DL,-9,243,12.302159870854275,tailwind,A330,False
2022-03-18 19:00:00,2022-03-18 21:00:00,DFW,PEK,rainy,DL,10,360,5.363817263767219,tailwind,A320,False
2022-03-18 20:00:00,2022-03-18 23:00:00,DFW,LHR,cloudy,WN,19,507,37.415275651233195,crosswind,B777,False
2022-03-18 21:00:00,2022-03-18 23:00:00,ORD,PEK,sunny,UA,-3,1297,21.156537373374587,crosswind,B747,False
2022-03-18 22:00:00,2022-03-19 02:00:00,ORD,CDG,sunny,AA,16,730,20.636977296199618,headwind,B767,False
2022-03-18 23:00:00,2022-03-19 04:00:00,JFK,PEK,cloudy,DL,11,1266,18.92992036802618,tailwind,B777,True
2022-03-19 00:00:00,2022-03-19 05:00:00,JFK,HND,cloudy,WN,25,1766,10.145179735833718,tailwind,A350,True
2022-03-19 01:00:00,2022-03-19 05:00:00,DFW,CDG,rainy,WN,26,1864,23.18358956739349,crosswind,A350,False
2022-03-19 02:00:00,2022-03-19 03:00:00,DFW,HND,cloudy,WN,-4,1321,24.619112826368127,crosswind,B757,False
2022-03-19 03:00:00,2022-03-19 07:00:00,JFK,PEK,cloudy,WN,-9,1810,8.728087692561983,headwind,A330,True
2022-03-19 04:00:00,2022-03-19 07:00:00,LAX,HND,rainy,WN,-5,243,-0.5807859198541144,tailwind,B787,False
2022-03-19 05:00:00,2022-03-19 07:00:00,DFW,PEK,rainy,AA,9,1303,35.30463216719743,headwind,B767,False
2022-03-19 06:00:00,2022-03-19 10:00:00,ORD,PEK,cloudy,AA,19,1676,3.9704762920622487,tailwind,A330,True
2022-03-19 07:00:00,2022-03-19 10:00:00,DFW,CDG,rainy,WN,8,1413,27.782707227497085,crosswind,A380,False
2022-03-19 08:00:00,2022-03-19 13:00:00,ORD,HND,cloudy,WN,3,1886,1.0839353614083063,tailwind,A321,True
2022-03-19 09:00:00,2022-03-19 13:00:00,JFK,HND,sunny,UA,27,1969,22.52149737654184,crosswind,B737,False
2022-03-19 10:00:00,2022-03-19 11:00:00,JFK,LHR,cloudy,DL,19,805,16.651113108061946,headwind,B737,True
2022-03-19 11:00:00,2022-03-19 15:00:00,LAX,LHR,cloudy,AA,20,295,16.715845641569125,headwind,A380,False
2022-03-19 12:00:00,2022-03-19 17:00:00,DFW,LHR,sunny,DL,28,675,7.650746296676059,tailwind,B777,True
2022-03-19 13:00:00,2022-03-19 16:00:00,DFW,LHR,rainy,DL,22,767,18.51325241580917,tailwind,A380,False
2022-03-19 14:00:00,2022-03-19 18:00:00,DFW,HND,cloudy,DL,-10,375,14.199642365773794,tailwind,B747,False
2022-03-19 15:00:00,2022-03-19 19:00:00,LAX,LHR,sunny,DL,20,1955,17.587779983121536,headwind,A330,True
2022-03-19 16:00:00,2022-03-19 17:00:00,ORD,CDG,rainy,WN,7,655,24.413221206027707,headwind,A350,False
2022-03-19 17:00:00,2022-03-19 21:00:00,JFK,PEK,rainy,UA,28,970,42.62763133686646,crosswind,B737,False
2022-03-19 18:00:00,2022-03-19 20:00:00,DFW,HND,cloudy,WN,18,516,21.050488243199528,tailwind,A321,False
2022-03-19 19:00:00,2022-03-19 23:00:00,ORD,LHR,cloudy,AA,-1,1147,27.72506162888041,headwind,A321,False
2022-03-19 20:00:00,2022-03-19 23:00:00,ORD,PEK,cloudy,DL,5,309,34.828010373300785,headwind,B767,False
2022-03-19 21:00:00,2022-03-19 23:00:00,DFW,PEK,sunny,UA,1,1184,27.189785690017878,headwind,A319,False
2022-03-19 22:00:00,2022-03-19 23:00:00,JFK,HND,cloudy,UA,10,1612,8.140735593966589,tailwind,A380,True
2022-03-19 23:00:00,2022-03-20 02:00:00,DFW,HND,rainy,DL,-2,1573,40.69258209290483,crosswind,B747,False
2022-03-20 00:00:00,2022-03-20 01:00:00,JFK,CDG,cloudy,WN,-8,580,26.709934840339052,headwind,B757,False
2022-03-20 01:00:00,2022-03-20 05:00:00,ORD,LHR,rainy,DL,11,1705,3.076801556837594,tailwind,B757,False
2022-03-20 02:00:00,2022-03-20 06:00:00,ORD,LHR,sunny,DL,26,763,-3.601900505255567,tailwind,A380,True
2022-03-20 03:00:00,2022-03-20 07:00:00,LAX,CDG,sunny,DL,5,1505,2.415541590021546,tailwind,B757,True
2022-03-20 04:00:00,2022-03-20 09:00:00,DFW,PEK,sunny,WN,19,1256,30.543783043276726,crosswind,B787,False
2022-03-20 05:00:00,2022-03-20 10:00:00,LAX,HND,rainy,DL,26,516,9.277825035334553,tailwind,B767,False
2022-03-20 06:00:00,2022-03-20 11:00:00,DFW,LHR,sunny,DL,12,317,30.948730693152125,crosswind,A380,False
2022-03-20 07:00:00,2022-03-20 09:00:00,JFK,PEK,cloudy,UA,2,452,37.06819848256096,crosswind,A330,False
2022-03-20 08:00:00,2022-03-20 13:00:00,DFW,PEK,sunny,UA,-6,1435,36.066477003561644,crosswind,B737,False
2022-03-20 09:00:00,2022-03-20 13:00:00,ORD,LHR,cloudy,WN,7,901,15.029621424550035,tailwind,B737,True
2022-03-20 10:00:00,2022-03-20 14:00:00,DFW,PEK,cloudy,UA,-1,480,16.45531318817964,tailwind,B747,False
2022-03-20 11:00:00,2022-03-20 12:00:00,DFW,LHR,sunny,UA,12,1534,21.099819695237194,tailwind,A320,False
2022-03-20 12:00:00,2022-03-20 15:00:00,LAX,CDG,cloudy,AA,23,1027,37.018147917716604,headwind,A319,False
2022-03-20 13:00:00,2022-03-20 16:00:00,JFK,CDG,rainy,DL,-9,1966,20.243964973497796,headwind,A321,False
2022-03-20 14:00:00,2022-03-20 16:00:00,ORD,PEK,cloudy,UA,-1,420,8.664315000982004,tailwind,B747,False
2022-03-20 15:00:00,2022-03-20 18:00:00,JFK,CDG,sunny,AA,21,239,20.492977219770125,crosswind,B757,False
2022-03-20 16:00:00,2022-03-20 18:00:00,JFK,CDG,sunny,WN,-2,1428,1.5573909148093745,tailwind,A321,True
2022-03-20 17:00:00,2022-03-20 18:00:00,ORD,LHR,cloudy,AA,17,1949,25.38256138455175,headwind,A319,False
2022-03-20 18:00:00,2022-03-20 22:00:00,DFW,LHR,rainy,AA,24,211,16.97111423275796,crosswind,A320,False
2022-03-20 19:00:00,2022-03-20 23:00:00,DFW,HND,rainy,AA,-6,1187,24.582814804298327,crosswind,A330,False
2022-03-20 20:00:00,2022-03-20 22:00:00,DFW,HND,rainy,UA,6,1784,-0.2683357530121788,tailwind,B757,False
2022-03-20 21:00:00,2022-03-21 02:00:00,LAX,PEK,sunny,UA,-10,1527,26.207288063743505,headwind,B787,False
2022-03-20 22:00:00,2022-03-20 23:00:00,JFK,LHR,sunny,AA,17,1809,26.164025414254233,headwind,B777,False
2022-03-20 23:00:00,2022-03-21 03:00:00,DFW,CDG,rainy,UA,-9,1644,36.70375533321928,crosswind,B767,False
2022-03-21 00:00:00,2022-03-21 04:00:00,ORD,PEK,cloudy,UA,21,597,-1.0473436289725915,tailwind,B737,False
2022-03-21 01:00:00,2022-03-21 02:00:00,DFW,CDG,sunny,WN,11,278,-3.9756739384268722,tailwind,B777,False
2022-03-21 02:00:00,2022-03-21 04:00:00,ORD,PEK,cloudy,WN,1,1459,33.84812624814249,crosswind,B757,False
2022-03-21 03:00:00,2022-03-21 08:00:00,LAX,CDG,rainy,UA,-7,255,28.013529657770587,headwind,B777,False
2022-03-21 04:00:00,2022-03-21 06:00:00,JFK,LHR,sunny,WN,18,611,0.13749372051590125,tailwind,B757,True
2022-03-21 05:00:00,2022-03-21 06:00:00,LAX,LHR,sunny,WN,15,781,15.321189979290734,tailwind,A330,True
2022-03-21 06:00:00,2022-03-21 09:00:00,LAX,HND,rainy,DL,29,1446,23.416401419540136,crosswind,B777,False
2022-03-21 07:00:00,2022-03-21 09:00:00,JFK,CDG,sunny,AA,25,1199,28.86021657067883,crosswind,B767,False
2022-03-21 08:00:00,2022-03-21 11:00:00,ORD,LHR,rainy,DL,12,1591,28.521419617188254,headwind,A320,False
2022-03-21 09:00:00,2022-03-21 10:00:00,JFK,CDG,rainy,UA,7,332,16.869007820594778,headwind,B787,False
2022-03-21 10:00:00,2022-03-21 13:00:00,DFW,LHR,sunny,DL,6,1862,-1.134760977518651,tailwind,A320,True
2022-03-21 11:00:00,2022-03-21 15:00:00,LAX,CDG,sunny,WN,2,207,22.448700338404585,crosswind,A319,False
